container_chain,member_chain,depth,parent_narc_path,parent_file_id,member_index,name,container_relative_offset,container_relative_end,gmif_relative_offset,gmif_relative_end,size,sha256,signature_hex,extension,probable_format,format_evidence,structure_valid,compressed,compression,compression_evidence,decompression_supported,declared_decompressed_size,decompression_valid,decompressed_size,decompressed_sha256,decompressed_format,decompressed_format_evidence,nested_container,nested_after_decompression
/a/2/2/1,/a/2/2/1!/member_00559,0,/a/2/2/1,350,559,,37304,37356,29068,29120,52,d3af424dfb8feea37673d19bee225523c7ef2cafd4579135391310c3b060daed,020000004b0907000b00de0100000000,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00560,0,/a/2/2/1,350,560,,37356,37408,29120,29172,52,9ab381c5c1ef813550bd005286e676c27d2811d9a52a8b801bac4462b31f87fe,0b000000000000000900df014b090000,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00561,0,/a/2/2/1,350,561,,37408,37460,29172,29224,52,29493336fc95986521682b3c486f889185d21e71acec908dc4995d70b0b98eb4,090000004b0909000300000000000000,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00562,0,/a/2/2/1,350,562,,37460,37512,29224,29276,52,a41d626be3dca996e193257dbc41509a1c432735f2041e5128f523bfbc1a4d89,0900e1014b090000ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00563,0,/a/2/2/1,350,563,,37512,37564,29276,29328,52,b74ba0dde3c0c2e77cc2f4baa3477767c395cb17e696eb8783e862368cc5acda,1900e20100000900ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00564,0,/a/2/2/1,350,564,,37564,37616,29328,29380,52,ee22121e35bc7c6956e3f5bd6343d9c314fcee70398a07d2d622de2afbde9463,030000004b0900000300000000000700,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00565,0,/a/2/2/1,350,565,,37616,37668,29380,29432,52,e14daf041b9eae382dbc11f93379daba281aed15bbff1495d574c3d9e8b021e0,0c00e40100000700ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00566,0,/a/2/2/1,350,566,,37668,37720,29432,29484,52,5d6f5c9582ed4b44c9a3bbf71175cc472a4f201ebb2e080aa2c607e24b40dc95,09000000000000000300e50100000000,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00567,0,/a/2/2/1,350,567,,37720,37772,29484,29536,52,c7911b6aec30e8e9f419dd6587e46bc97eb647b1f2129d9b3eb98c45dbe28d35,030000004b0900002b00e60100000700,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00568,0,/a/2/2/1,350,568,,37772,37824,29536,29588,52,3af49f51a2aeb25b51b58da660c9c43de0b59e948d672ca4be05d87263e38eb4,2b0000004b0900002c00e70100000700,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00569,0,/a/2/2/1,350,569,,37824,37876,29588,29640,52,ae8990ac88250b17c240be20090d732fdbc923d06f4e8416f805b5c1fc386ecc,08000000000000000300e8014b090200,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00570,0,/a/2/2/1,350,570,,37876,37928,29640,29692,52,912474f14bdc542138339350f1a0c0ad430fc65e359442d350ac639af7bdcf51,0b00e90100000500ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00571,0,/a/2/2/1,350,571,,37928,37980,29692,29744,52,85c84d695f9d8de35b301bf5121530062c6e502d3b147aaf83882308d214cc4a,09000000000009000300ea014b090000,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00572,0,/a/2/2/1,350,572,,37980,38032,29744,29796,52,218b3526bfcf2c5e36bc5761ed888a32834340f1024389261384e3ed81c2c00e,0c00eb0100000800ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00573,0,/a/2/2/1,350,573,,38032,38084,29796,29848,52,348ba45e971f8708fad76a169d8d5fe9b4984c2b2a5e767649a381a1788d30ba,0c00ec014b090000ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00574,0,/a/2/2/1,350,574,,38084,38136,29848,29900,52,659a1c74d1c35b7fae9118e1c75779052f5dfa50be2b3d1879b1716eaaba785c,0200ed01000008002c00000000000000,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00575,0,/a/2/2/1,350,575,,38136,38188,29900,29952,52,0a5a7a683cdfbd2bb2c377e1f115298cf6bf98d4e4b4178b898c65935b9d597c,0c000000000000000b00ee0100000500,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00576,0,/a/2/2/1,350,576,,38188,38240,29952,30004,52,302a046dbfc50915aec22fa44123645c0f0fb83b837abeeed4488a6b6b9fce18,0c000000000000000b00ef0100000200,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00577,0,/a/2/2/1,350,577,,38240,38292,30004,30056,52,d0f02ec19741b777383950319df1b326a249ff7f459dbe43bea7feb6172ce936,0c000000000000000b00f00100000700,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00578,0,/a/2/2/1,350,578,,38292,38344,30056,30108,52,3b37622ce3ccf739d9b9811b9c00b61548c7788deb13eba7c20132cc8e982993,0c00f10100000800ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00579,0,/a/2/2/1,350,579,,38344,38396,30108,30160,52,8bab784220ae5eadc89b57d6c3072e63da568c16870243805d9408bb0fa2ed07,0b00f201000007000800000000000000,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00580,0,/a/2/2/1,350,580,,38396,38448,30160,30212,52,860bb4454c4427f25c7bf741e8e8ca6c1ab33fe918e2c409be794c23148faa81,0c00f30100000900ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00581,0,/a/2/2/1,350,581,,38448,38500,30212,30264,52,2a4dba0f320e11b5102ffecbea8fc45c7eeec4124223cac97b17fc514ed92507,0300f5014b090200ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00582,0,/a/2/2/1,350,582,,38500,38552,30264,30316,52,4b896fee3869abb6ed8e29059a698e37bd92b7e035b9cb6b9178b0522d7d7024,030000004b0900000300f60100000000,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00583,0,/a/2/2/1,350,583,,38552,38604,30316,30368,52,f7e94b372fde8b041e5309bc072b882246565e4fdaf4b076637209b39563bed9,020000004b0909000300f70100000000,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00584,0,/a/2/2/1,350,584,,38604,38656,30368,30420,52,53c49b286f99008cba824792e193e31db830ed931cdd4738ea500dbafcc687ef,1900f80100000000ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00585,0,/a/2/2/1,350,585,,38656,38708,30420,30472,52,0691ac5e5a8b9859ec413b53509e40c53d86bc2a1fdd472648b992b5732adf36,1900f9014c090800ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00586,0,/a/2/2/1,350,586,,38708,38760,30472,30524,52,db10f872f0ac86ca496a229302942bf672542dd0e5feb760bd618287a8f13e2c,1f00fa014b090700ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00587,0,/a/2/2/1,350,587,,38760,38812,30524,30576,52,6be80943b73e19bf33d4550d9f0432d03377df6f9a414b56e2da711293008507,2000fa014b090700ffffffffffffffff,,Nintendo Huffman,Probable,,True,Nintendo Huffman,Probable,False,129536,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00588,0,/a/2/2/1,350,588,,38812,38864,30576,30628,52,8c83d3bd7a4a5d105d93071a1b841f32ae8e93a337f3e90232d70ecbd1d9c07f,2100fa014b090700ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00589,0,/a/2/2/1,350,589,,38864,38916,30628,30680,52,8c1caf52c031a499033a6c0c3b48545216fae86c0ff7f8fd42884ecd54e36ec1,2200fa014b090700ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00590,0,/a/2/2/1,350,590,,38916,38968,30680,30732,52,54af12a1535e855d9cd4828854504d2829c2ffd16c52f30680145ea6945874dc,0300fb014b090800ffffffffffffffff,,,,,False,,,,,,,,,,False,False
/a/2/2/1,/a/2/2/1!/member_00591,0,/a/2/2/1,350,591,,38968,39020,30732,30784,52,f85e31d0b57e47a733b2c568408226167c0d13eaf05004f6c68f7a8f92cb05e1,0800000000000000030000004b090000,,,,,False,,,,,,,,,,False,False
