container_chain,member_chain,depth,parent_narc_path,parent_file_id,member_index,name,container_relative_offset,container_relative_end,gmif_relative_offset,gmif_relative_end,size,sha256,signature_hex,extension,probable_format,format_evidence,structure_valid,compressed,compression,compression_evidence,decompression_supported,declared_decompressed_size,decompression_valid,decompressed_size,decompressed_sha256,decompressed_format,decompressed_format_evidence,nested_container,nested_after_decompression
/a/1/9/4,/a/1/9/4!/member_00639,0,/a/1/9/4,323,639,,18216,18217,2356,2357,1,9d1e0e2d9459d06523ad13e28a4093c2316baafe7aec5b25f30eba2e113599c4,0d,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00640,0,/a/1/9/4,323,640,,18220,18221,2360,2361,1,084fed08b978af4d7d196a7446a86b58009e636b611db16211b65a9aadff29c5,03,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00641,0,/a/1/9/4,323,641,,18224,18225,2364,2365,1,084fed08b978af4d7d196a7446a86b58009e636b611db16211b65a9aadff29c5,03,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00642,0,/a/1/9/4,323,642,,18228,18229,2368,2369,1,e77b9a9ae9e30b0dbdb6f510a264ef9de781501d7b6b92ae89eb059c5ab743db,05,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00643,0,/a/1/9/4,323,643,,18232,18233,2372,2373,1,e77b9a9ae9e30b0dbdb6f510a264ef9de781501d7b6b92ae89eb059c5ab743db,05,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00644,0,/a/1/9/4,323,644,,18236,18237,2376,2377,1,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,01,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00645,0,/a/1/9/4,323,645,,18240,18241,2380,2381,1,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,01,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00646,0,/a/1/9/4,323,646,,18244,18245,2384,2385,1,2b4c342f5433ebe591a1da77e013d1b72475562d48578dca8b84bac6651c3cb9,09,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00647,0,/a/1/9/4,323,647,,18248,18249,2388,2389,1,2b4c342f5433ebe591a1da77e013d1b72475562d48578dca8b84bac6651c3cb9,09,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00648,0,/a/1/9/4,323,648,,18252,18253,2392,2393,1,e77b9a9ae9e30b0dbdb6f510a264ef9de781501d7b6b92ae89eb059c5ab743db,05,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00649,0,/a/1/9/4,323,649,,18256,18257,2396,2397,1,e77b9a9ae9e30b0dbdb6f510a264ef9de781501d7b6b92ae89eb059c5ab743db,05,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00650,0,/a/1/9/4,323,650,,18260,18261,2400,2401,1,4d7b3ef7300acf70c892d8327db8272f54434adbc61a4e130a563cb59a0d0f47,0e,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00651,0,/a/1/9/4,323,651,,18264,18265,2404,2405,1,4d7b3ef7300acf70c892d8327db8272f54434adbc61a4e130a563cb59a0d0f47,0e,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00652,0,/a/1/9/4,323,652,,18268,18269,2408,2409,1,67586e98fad27da0b9968bc039a1ef34c939b9b8e523a8bef89d478608c5ecf6,06,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00653,0,/a/1/9/4,323,653,,18272,18273,2412,2413,1,67586e98fad27da0b9968bc039a1ef34c939b9b8e523a8bef89d478608c5ecf6,06,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00654,0,/a/1/9/4,323,654,,18276,18277,2416,2417,1,ab897fbdedfa502b2d839b6a56100887dccdc507555c282e59589e06300a62e2,13,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00655,0,/a/1/9/4,323,655,,18280,18281,2420,2421,1,ab897fbdedfa502b2d839b6a56100887dccdc507555c282e59589e06300a62e2,13,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00656,0,/a/1/9/4,323,656,,18284,18285,2424,2425,1,e52d9c508c502347344d8c07ad91cbd6068afc75ff6292f062a09ca381c89e71,04,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00657,0,/a/1/9/4,323,657,,18288,18289,2428,2429,1,e52d9c508c502347344d8c07ad91cbd6068afc75ff6292f062a09ca381c89e71,04,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00658,0,/a/1/9/4,323,658,,18292,18293,2432,2433,1,ca358758f6d27e6cf45272937977a748fd88391db679ceda7dc7bf1f005ee879,07,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00659,0,/a/1/9/4,323,659,,18296,18297,2436,2437,1,ca358758f6d27e6cf45272937977a748fd88391db679ceda7dc7bf1f005ee879,07,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00660,0,/a/1/9/4,323,660,,18300,18301,2440,2441,1,ef6cbd2161eaea7943ce8693b9824d23d1793ffb1c0fca05b600d3899b44c977,0c,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00661,0,/a/1/9/4,323,661,,18304,18305,2444,2445,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,0a,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00662,0,/a/1/9/4,323,662,,18308,18309,2448,2449,1,c555eab45d08845ae9f10d452a99bfcb06f74a50b988fe7e48dd323789b88ee3,10,,Nintendo LZ10,Probable,,True,Nintendo LZ10,Probable,True,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00663,0,/a/1/9/4,323,663,,18312,18313,2452,2453,1,c555eab45d08845ae9f10d452a99bfcb06f74a50b988fe7e48dd323789b88ee3,10,,Nintendo LZ10,Probable,,True,Nintendo LZ10,Probable,True,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00664,0,/a/1/9/4,323,664,,18316,18317,2456,2457,1,ca358758f6d27e6cf45272937977a748fd88391db679ceda7dc7bf1f005ee879,07,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00665,0,/a/1/9/4,323,665,,18320,18321,2460,2461,1,e52d9c508c502347344d8c07ad91cbd6068afc75ff6292f062a09ca381c89e71,04,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00666,0,/a/1/9/4,323,666,,18324,18325,2464,2465,1,4d7b3ef7300acf70c892d8327db8272f54434adbc61a4e130a563cb59a0d0f47,0e,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00667,0,/a/1/9/4,323,667,,18328,18329,2468,2469,1,4d7b3ef7300acf70c892d8327db8272f54434adbc61a4e130a563cb59a0d0f47,0e,,,,,False,,,,,,,,,,False,False
/a/1/9/4,/a/1/9/4!/member_00668,0,/a/1/9/4,323,668,,18332,18333,2472,2473,1,7cb7c4547cf2653590d7a9ace60cc623d25148adfbc88a89aeb0ef88da7839ba,16,,,,,False,,,,,,,,,,False,False
